Car Make,Car Model,Year,isElectric,Engine Size (L),Horsepower,Torque (lb-ft),0-60 MPH Time (seconds),Price (in USD)
Hondda,CR-V,2015,False,2.1,181,221,6.4,52765
Dacia,Lodgy,2022,False,1.6,153,148,10.6,13648
Mazada,Mazda3,2023,False,2.4,222,325,6.1,63186
Opel,Insignia,2023,False,1.8,241,314,4.1,18188
BYD,Atto 3,2017,True,0.0,789,608,6.1,106045
Citroen,C3,2022,False,2.7,246,298,7.8,61743
Dacia,Sandero,2016,False,2.4,92,156,11.1,31213
Teslla,Roadster,2024,True,0.0,776,488,5.7,45672
Suzuki,Vitara,2022,False,1.1,100,167,8.8,21997
Volkswagon,Atlas,2021,False,3.3,203,288,9.0,15939
Dacia,Logan,2022,False,1.7,77,148,6.4,19519
Hyundai,Elantra,2024,False,3.4,258,249,7.3,43473
Renault,Clio,2024,False,3.9,368,311,4.5,68388
Skoda,Octavia,2023,False,2.8,192,245,5.4,17269
Toyoto,Camry,2022,False,2.0,155,297,7.2,36592
Porche,Panamera,2024,False,3.6,660,406,3.8,360485
Perodua,Axia,2024,False,1.6,162,212,9.7,25250
Lamborgini,Gallardo,2017,False,2.8,530,310,4.5,308291
Mazada,CX-5,2019,False,2.9,331,168,7.2,78733
Geely,Coolray,2020,False,1.2,115,132,8.1,34368
Lamborgini,Murcielago,2024,False,3.7,694,573,5.2,178654
Citroen,C5,2017,False,3.6,390,278,8.9,36985
BYD,Dolphin,2016,True,0.0,697,483,2.8,109683
SsangYong,XLV,2022,False,3.2,390,278,8.4,69573
Acurra,NSX,2024,False,3.0,169,166,4.1,74271
SsangYong,Tivoli,2017,False,3.7,269,345,8.8,51520
BYD,Atto 3,2024,True,0.0,808,446,6.4,75987
Suburu,Impreza,2016,False,3.0,296,256,6.8,49358
MG,Marvel R,2024,True,0.0,488,845,3.6,104665
Seat,Ateca,2016,False,1.7,180,178,7.7,28262
Citroen,C3,2022,False,3.9,177,242,7.4,79695
Lexas,ES,2022,False,2.9,263,304,5.5,43160
Ferarri,488 GTB,2020,False,3.8,547,641,5.1,322262
Perodua,Bezza,2020,False,1.9,90,95,9.6,13525
Acurra,RDX,2017,False,3.7,335,175,6.7,67114
MG,ZS,2017,False,2.9,400,275,8.7,45311
Renault,Kadjar,2024,False,3.9,243,261,8.8,58460
Chevrolett,Malibu,2019,False,3.5,303,191,5.7,55637
Dacia,Sandero,2019,False,1.7,134,132,7.0,11127
Lexas,RX,2017,False,1.1,205,183,4.5,25840
Acurra,TSX,2018,False,1.6,237,284,6.2,78467
Proton,Iriz,2020,False,2.3,158,196,8.0,9413
Lamborgini,Gallardo,2016,False,5.2,398,592,2.5,319070
Suburu,Legacy,2020,False,1.1,124,225,7.8,76059
Toyoto,Highlander,2023,False,3.5,272,236,4.5,20181
SsangYong,Rexton,2017,False,3.2,141,244,7.6,16210
Citroen,C4,2023,False,3.3,375,311,8.6,22676
Hyundai,Elantra,2022,False,2.5,307,213,5.5,34346
Kia,Forte,2024,False,1.9,154,179,10.0,15451
Skoda,Superb,2020,False,3.1,400,189,4.7,24292
Ferarri,Portofino,2021,False,2.8,723,403,4.0,81129
Opel,Crossland,2019,False,3.3,206,174,8.7,37932
Geely,Azkarra,2024,False,1.5,78,155,9.4,28177
Infiniti,QX50,2017,False,1.6,188,212,5.1,78467
Citroen,Picasso,2021,False,2.6,205,299,4.2,34453
Kia,Stinger,2016,False,2.3,166,187,9.5,16950
Kia,Sorento,2020,False,2.2,158,204,6.2,22102
Suburu,Impreza,2021,False,2.6,324,255,5.7,30091
Geely,Coolray,2016,False,1.3,102,143,7.3,10108
Geely,Okavango,2016,False,2.4,135,99,10.2,21193
Volkswagon,Passat,2015,False,1.8,158,269,7.0,54965
Peugeot,508,2015,False,2.0,165,309,6.6,63046
Lexas,LS,2023,False,3.9,280,310,5.0,38153
Geely,Okavango,2016,False,1.5,108,115,9.4,22682
Dacia,Logan,2016,False,1.0,135,143,10.1,33306
Mitsubishi,Eclipse Cross,2016,False,2.4,185,167,6.7,25626
BWM,330i,2020,False,4.2,513,440,5.4,162630
Skoda,Karoq,2022,False,2.7,320,280,8.1,18741
Opel,Crossland,2023,False,3.8,318,326,5.6,19351
McLarren,P1,2024,False,6.4,311,609,5.1,360842
Lexas,LC 500,2019,False,1.2,357,187,4.4,51602
Dacia,Spring,2024,False,1.0,180,218,8.7,34072
MG,ZS,2018,False,3.9,180,229,8.0,73629
Acurra,TSX,2017,False,1.3,376,250,4.8,57408
Infiniti,QX60,2022,False,2.3,328,332,6.3,54635
Great Wall,Ora Good Cat,2016,False,2.1,375,318,7.0,65959
Seat,Ibiza,2021,False,2.6,379,224,7.8,47202
Suzuki,Baleno,2016,False,1.6,117,179,8.6,22110
Nisann,Rogue,2019,False,2.8,331,276,7.8,74770
Citroen,C4,2021,False,1.5,261,326,8.6,32109
Proton,Iriz,2024,False,1.3,135,117,7.7,17435
Teslla,Model S,2019,True,0.0,719,580,3.2,146067
Volkswagon,Golf,2022,False,1.9,225,311,5.0,20347
Mercedez,C63 AMG,2016,False,6.4,671,464,2.5,170272
Awdi,Q7,2022,False,4.7,699,448,5.0,247430
Citroen,C5,2016,False,2.5,367,286,8.2,66227
Lada,Niva,2017,False,2.3,136,174,10.5,19514
Ferarri,F8 Tributo,2017,False,3.2,757,377,4.0,370960
Fourd,Escape,2021,False,2.9,286,344,5.6,23220
Infiniti,Q60,2023,False,2.2,218,320,8.9,56125
Nisann,GT-R,2015,False,2.8,280,320,8.1,21812
Peugeot,5008,2023,False,3.1,373,340,4.1,57996
Dacia,Spring,2017,False,1.3,187,134,8.5,29264
Porche,Cayenne,2021,False,6.1,635,614,5.1,100242
Fourd,Focus,2023,False,1.1,320,320,6.3,63215
Proton,Persona,2017,False,1.3,90,184,8.2,8835
Fourd,Escape,2022,False,3.5,298,155,4.4,55315
Seat,Tarraco,2020,False,1.8,196,328,5.5,67392
Dacia,Duster,2015,False,1.9,132,167,11.3,29087
Perodua,Bezza,2020,False,1.3,74,208,9.6,21964
Ferarri,F8 Tributo,2016,False,3.8,368,296,3.9,196425
Hondda,Insight,2023,True,0.0,549,633,4.8,38627
Acurra,ILX,2021,False,1.8,358,203,7.4,46132
Peugeot,5008,2019,False,2.8,223,220,7.6,40951
Skoda,Fabia,2024,False,1.2,156,330,6.7,71045
Opel,Grandland,2021,False,2.9,293,216,8.0,32858
Skoda,Superb,2022,False,3.6,213,176,5.0,19888
Renault,Captur,2015,False,2.1,304,211,4.9,38696
Geely,Okavango,2021,False,1.7,79,143,11.1,13345
Geely,Azkarra,2023,False,2.3,200,169,7.9,15264
Hyundai,Sonata,2021,False,2.7,213,207,7.2,58758
Ferarri,Roma,2019,False,4.0,596,431,5.1,186955
Suzuki,Ignis,2015,False,2.0,161,91,11.7,9329
Great Wall,Poer,2024,False,1.5,189,223,4.2,74765
Nisann,Altima,2021,False,2.0,244,246,4.2,72127
Infiniti,Q60,2018,False,2.1,147,323,6.1,29870
Proton,Iriz,2019,False,1.5,102,154,8.3,12170
Great Wall,Ora Good Cat,2023,False,1.6,270,179,6.8,18281
Peugeot,208,2021,False,3.0,186,214,8.6,30813
Citroen,C5,2015,False,2.1,131,175,6.8,73035
Infiniti,QX80,2021,False,3.5,325,310,7.5,45842
Hondda,Civic,2022,False,2.5,219,259,6.3,51995
Great Wall,Cannon,2016,False,1.0,155,274,8.3,23173
Skoda,Kodiaq,2022,False,3.9,320,294,7.8,33318
Fiat,500,2017,False,1.1,122,184,9.2,34389
Awdi,A8,2019,False,2.4,704,473,2.8,382781
Chery,Arrizo,2023,False,2.1,128,121,6.5,11182
Fiat,Panda,2020,False,1.7,75,177,6.5,17871
Acurra,RDX,2018,False,2.3,372,256,7.9,42201
Awdi,e-tron,2015,True,0.0,382,438,5.4,181222
Awdi,Q5,2021,False,4.7,578,588,4.0,218841
Lamborgini,Murcielago,2018,False,4.5,530,448,4.5,384531
Dacia,Spring,2020,False,1.2,97,136,10.1,24264
Toyoto,Supra,2024,False,4.0,170,152,7.7,69981
Mercedez,C63 AMG,2015,False,5.8,327,413,4.2,332873
Lada,Vesta,2018,False,1.5,72,201,8.4,21874
Hyundai,Santa Fe,2019,False,2.8,302,231,8.0,34404
Hyundai,Elantra,2016,False,1.2,209,229,7.7,62315
Perodua,Axia,2023,False,1.5,78,159,9.9,12527
Nisann,Leaf,2023,True,0.0,1010,544,4.9,90229
Citroen,Picasso,2017,False,3.0,343,314,7.3,33665
Infiniti,Q50,2018,False,3.1,383,319,5.5,43596
Lexas,LS,2016,False,2.1,328,196,4.9,23891
Chery,Arrizo,2017,False,1.1,74,174,11.0,31056
Hyundai,Tucson,2022,False,2.5,365,206,6.5,32936
Chery,Tiggo,2018,False,1.8,170,151,8.2,18058
Infiniti,G37,2023,False,2.7,344,327,4.4,62373
Suburu,Impreza,2015,False,1.7,153,261,7.5,62955
Ferarri,F8 Tributo,2022,False,2.2,353,611,4.8,106104
Suzuki,Swift,2020,False,1.2,129,176,6.3,10168
Ferarri,Roma,2023,False,4.8,582,590,2.8,349059
Great Wall,Poer,2023,False,1.0,121,317,6.8,77569
BYD,Seal,2020,True,0.0,952,714,2.5,119404
Infiniti,QX50,2015,False,3.1,370,295,5.3,70551
Kia,Stinger,2018,False,1.2,87,161,8.4,13593
Renault,Scenic,2023,False,1.5,142,319,4.7,44233
Kia,Forte,2015,False,1.3,106,118,10.4,34045
Mitsubishi,Eclipse Cross,2017,False,2.4,90,130,10.9,9986
Chevrolett,Bolt,2020,True,0.0,762,944,6.4,46799
Mitsubishi,Galant,2024,False,2.4,198,143,9.8,30831
Acurra,NSX,2018,False,2.2,253,297,7.0,57056
Chery,eQ1,2015,False,2.0,124,192,10.1,24217
Mitsubishi,Outlander,2021,False,1.5,173,200,9.6,28248
Dacia,Sandero,2017,False,2.2,159,116,11.7,12927
Ferarri,Roma,2018,False,4.5,313,650,4.7,197542
Opel,Crossland,2018,False,2.1,375,245,6.0,44617
BYD,Han,2018,False,2.7,368,210,6.0,36762
Hondda,Insight,2024,True,0.0,936,822,4.5,184926
Lada,Largus,2015,False,1.6,87,92,8.9,19599
Awdi,Q7,2016,False,5.9,732,320,4.2,240207
Opel,Corsa,2023,False,2.9,311,210,4.2,72523
Acurra,MDX,2021,False,2.9,234,198,7.1,42512
Volkswagon,Jetta,2015,False,2.7,379,319,4.7,15315
Geely,Atlas,2018,False,1.7,175,128,11.0,25205
Citroen,Picasso,2015,False,2.5,294,340,7.1,76382
Dacia,Duster,2017,False,1.4,173,178,6.5,9987
Renault,Kadjar,2023,False,2.0,200,335,4.6,33646
Awdi,Q5,2020,False,4.7,738,447,2.6,103009
BYD,Dolphin,2016,True,0.0,706,405,4.7,84309
Porche,Cayman,2021,False,6.3,671,310,3.3,392269
Chery,Arrizo,2022,False,1.9,106,218,9.8,14484
Seat,Leon,2015,False,3.8,313,273,5.7,55406
Porche,Taycan,2020,True,0.0,624,537,3.9,137189
Renault,Clio,2018,False,3.8,147,260,9.0,50735
Suburu,WRX,2020,False,3.7,342,331,7.7,58219
Awdi,TT,2018,False,3.5,699,490,2.9,94247
Ferarri,SF90,2017,False,4.4,351,630,5.3,368770
Suzuki,Ignis,2018,False,1.6,91,212,8.2,10001
Perodua,Aruz,2024,False,2.5,108,219,6.5,30001
Mitsubishi,Outlander,2022,False,1.2,122,211,11.8,14004
Nisann,Rogue,2015,False,2.1,364,190,4.0,39653
Hyundai,Santa Fe,2018,False,2.3,318,150,4.5,43269
Chevrolett,Tahoe,2019,False,2.0,311,182,5.7,54879
Fiat,Panda,2015,False,2.5,170,95,8.8,13409
Nisann,Rogue,2023,False,1.4,314,276,8.0,15916
Seat,Leon,2018,False,2.6,370,155,8.2,53087
Kia,Sorento,2016,False,2.1,151,177,11.6,9604
Lada,XRAY,2015,False,2.2,174,220,11.2,16803
Geely,Atlas,2020,False,1.0,185,112,7.6,14212
Renault,Scenic,2023,False,2.3,312,338,4.9,45248
McLarren,720S,2018,False,2.2,341,563,5.4,186931
Infiniti,G37,2016,False,3.3,298,336,6.3,25651
MG,HS,2016,False,3.2,120,222,4.9,48663
Mazada,Mazda3,2017,False,2.7,151,184,6.9,25056
Opel,Astra,2016,False,4.0,313,171,5.7,53972
BWM,i8,2022,True,0.0,558,773,3.4,67751
Skoda,Superb,2021,False,1.2,128,310,7.7,69364
MG,ZS,2019,False,3.5,355,310,8.2,39474
Toyoto,Corolla,2018,False,1.2,172,215,8.2,52239
Mercedez,E63 AMG,2018,False,4.4,691,561,4.7,122801
Teslla,Model S,2016,True,0.0,460,605,3.8,106204
Toyoto,Supra,2019,False,2.4,191,285,4.8,72832
Chery,Arrizo,2024,False,1.7,75,183,8.3,20528
Lada,Vesta,2018,False,2.2,92,195,9.5,31681
BWM,M5,2019,False,3.4,690,308,4.0,220828
Ferarri,488 GTB,2016,False,3.0,351,401,4.4,321672
Chery,Tiggo,2024,False,1.6,154,142,8.3,27229
Hondda,NSX,2018,False,1.1,249,350,6.5,78009
Lamborgini,Gallardo,2016,False,2.6,584,303,4.2,327653
Chevrolett,Malibu,2020,False,2.0,372,222,6.3,53865
Porche,Taycan,2020,True,0.0,838,895,6.2,67820
Geely,Coolray,2024,False,2.3,157,201,6.1,33653
Volkswagon,Jetta,2021,False,2.2,252,166,5.9,26514
Acurra,TLX,2017,False,1.8,189,201,7.6,44186
Awdi,A4,2024,False,4.2,534,405,3.8,233516
Hyundai,Sonata,2018,False,2.5,327,232,8.1,65923
Proton,X70,2022,False,1.1,198,220,10.6,10022
Renault,Megane,2024,False,1.2,389,229,7.1,57281
Citroen,Berlingo,2022,False,1.3,215,261,4.4,67953
Lamborgini,Aventador,2016,False,2.4,346,474,4.5,329873
MG,HS,2024,False,2.7,121,156,6.6,76858
MG,ZS,2017,False,2.6,354,248,7.9,39218
Proton,Iriz,2023,False,1.5,163,177,7.5,17329
Fourd,Mach-E,2016,True,0.0,245,869,2.0,150049
Suburu,Ascent,2024,False,3.8,202,349,8.2,76032
Acurra,RDX,2023,False,3.1,303,346,7.5,74550
Fourd,Explorer,2017,False,1.9,205,254,8.7,77747
Toyoto,Highlander,2021,False,3.8,176,159,5.7,70118
Peugeot,508,2021,False,1.2,265,232,5.2,55708
Fiat,500X,2016,False,1.5,110,149,9.9,34767
Hondda,CR-V,2019,False,1.3,354,230,7.8,53788
Nisann,Rogue,2020,False,3.1,337,230,7.9,67877
BYD,Tang,2018,False,2.7,333,175,8.7,74300
McLarren,P1,2015,False,5.6,586,283,3.9,105628
Opel,Crossland,2024,False,3.3,364,330,6.1,28075
Nisann,Rogue,2016,False,3.7,384,174,6.7,24912
Suburu,Outback,2016,False,1.4,168,154,6.6,17234
BYD,Dolphin,2019,True,0.0,477,725,5.1,129204
BWM,X3,2015,False,2.3,792,307,4.8,96969
Suzuki,Baleno,2022,False,2.3,132,139,11.7,31323
Mercedez,E63 AMG,2020,False,4.8,715,618,4.7,373328
Acurra,MDX,2018,False,3.5,132,338,9.0,48852
Great Wall,Poer,2017,False,3.8,390,234,4.5,51738
Awdi,Q5,2022,False,6.5,714,333,4.1,292860
McLarren,Artura,2022,False,6.0,440,312,3.5,290481
Mitsubishi,Galant,2018,False,2.2,110,214,9.7,26577
Hondda,Accord,2016,False,1.3,336,195,5.0,25820
Renault,Captur,2018,False,2.3,157,314,4.4,47604
BYD,Han,2023,False,2.7,331,275,9.0,18160
Hyundai,Ioniq,2018,True,0.0,999,525,2.0,113912
Hondda,NSX,2020,False,2.0,344,235,5.9,74470
Hondda,CR-V,2021,False,1.2,183,336,4.2,25396
Mercedez,C63 AMG,2016,False,6.2,368,469,5.0,266781
Mazada,Mazda3,2017,False,2.5,251,247,6.0,46891
Volkswagon,Jetta,2016,False,3.9,240,314,4.1,51406
Hyundai,Genesis,2019,False,3.6,375,324,6.7,43126
Citroen,C4,2020,False,2.3,149,279,5.8,34956
Chevrolett,Malibu,2020,False,3.1,137,225,6.6,72298
Hondda,Insight,2022,True,0.0,894,982,2.1,132817
Chery,Exeed,2017,False,2.2,92,175,6.7,18375
Fiat,Punto,2020,False,1.9,194,217,6.4,32352
Mercedez,EQS,2020,True,0.0,929,831,6.5,153410
Hondda,Pilot,2023,False,3.7,196,244,6.6,62982
Citroen,C5,2018,False,2.7,154,150,7.3,78936
Chevrolett,Camaro,2015,False,3.2,188,226,7.7,63368
Fiat,Tipo,2018,False,2.1,159,218,6.9,27731
Infiniti,QX80,2015,False,3.2,321,282,8.8,69403
Mitsubishi,Lancer,2021,False,1.9,200,102,10.1,17100
Fiat,500X,2023,False,1.5,182,153,7.3,29282
MG,Marvel R,2015,True,0.0,231,458,2.0,58337
Chevrolett,Bolt,2023,True,0.0,369,672,6.3,136414
Awdi,A8,2021,False,4.4,403,512,3.5,317513
Suzuki,Jimny,2018,False,1.3,102,106,8.1,28084
Fiat,Tipo,2017,False,2.1,112,112,8.6,20792
Perodua,Bezza,2023,False,2.0,127,134,10.9,15299
Opel,Crossland,2015,False,1.2,141,197,7.6,27601
Chevrolett,Camaro,2016,False,2.5,284,205,8.8,26894
Infiniti,Q50,2016,False,3.9,342,299,6.5,28892
Great Wall,Haval H6,2019,False,2.2,278,289,8.9,20028
Teslla,Model 3,2024,True,0.0,727,550,3.8,174228
Mitsubishi,Lancer,2016,False,1.5,152,181,8.4,12352
Ferarri,SF90,2019,False,3.3,721,453,3.3,189256
Kia,Optima,2018,False,2.0,126,166,6.6,15088
Acurra,ILX,2015,False,1.8,315,321,8.8,29022
Porche,Cayman,2019,False,4.8,513,294,4.0,286088
Chery,Exeed,2018,False,1.6,121,179,6.7,28702
Chevrolett,Corvette,2015,False,1.9,240,334,4.7,20840
Porche,Macan,2016,False,4.1,607,469,4.5,329412
Hondda,CR-V,2015,False,3.9,288,199,7.9,74487
BYD,Dolphin,2021,True,0.0,402,368,5.9,190072
Renault,Scenic,2023,False,2.4,326,238,5.4,76694
Volkswagon,Atlas,2015,False,1.5,249,180,5.6,34740
Lada,Largus,2019,False,1.2,72,159,7.7,12483
BWM,M3,2019,False,6.2,520,526,4.2,243783
Mitsubishi,Mirage,2020,False,2.0,130,132,10.6,17071
Lamborgini,Murcielago,2016,False,2.3,766,613,5.2,266959
Nisann,GT-R,2022,False,3.0,230,273,6.2,65341
BYD,Seal,2023,True,0.0,229,375,3.3,179135
Lexas,RX,2019,False,2.8,255,276,8.2,26171
Hondda,Accord,2021,False,1.4,303,297,6.2,79771
Mitsubishi,Outlander,2019,False,1.6,76,200,10.3,28060
MG,ZS,2018,False,1.6,192,242,6.5,62075
MG,ZS,2019,False,1.5,191,314,6.6,28010
Renault,Scenic,2021,False,2.7,282,201,8.5,33905
Chery,eQ1,2015,False,2.2,140,133,7.7,33392
Fourd,F-150,2022,False,1.1,183,238,7.3,47023
Suburu,Ascent,2017,False,3.1,252,154,7.0,24150
Peugeot,2008,2019,False,3.4,266,231,4.7,63384
Infiniti,G37,2019,False,2.3,186,163,5.4,70592
BWM,M3,2019,False,5.7,738,582,5.0,89597
Proton,Exora,2023,False,2.4,178,184,7.6,23258
Perodua,Aruz,2017,False,2.3,142,169,11.9,32340
BYD,Han,2022,False,2.3,228,266,5.4,63370
Lamborgini,Gallardo,2022,False,2.8,696,537,3.9,353686
Teslla,Roadster,2023,True,0.0,910,663,5.8,126911
Hondda,NSX,2016,False,2.9,197,304,4.8,19697
Chery,Arrizo,2020,False,1.9,167,204,6.9,29836
Mazada,CX-5,2019,False,1.5,380,345,6.3,59506
McLarren,570S,2020,False,2.6,388,329,4.5,247372
Great Wall,Ora Good Cat,2016,False,2.7,210,219,7.3,68549
Nisann,Leaf,2024,True,0.0,842,782,2.9,38138
Toyoto,RAV4,2022,False,4.0,351,237,7.0,26403
Lamborgini,Urus,2016,False,5.5,520,467,3.5,237215
SsangYong,XLV,2016,False,1.3,124,297,5.9,66987
SsangYong,Rexton,2022,False,2.2,324,339,5.2,25368
Citroen,C3,2015,False,2.9,122,294,4.3,60654
Lamborgini,Murcielago,2019,False,4.7,677,493,4.6,354091
Hyundai,Elantra,2018,False,2.5,310,268,6.5,35542
Skoda,Superb,2020,False,1.9,198,267,5.5,74842
Mitsubishi,Eclipse Cross,2023,False,2.3,172,100,7.6,11086
Seat,Leon,2016,False,1.1,365,257,6.7,42590
Renault,Scenic,2019,False,2.5,246,348,5.0,75465
Perodua,Bezza,2024,False,2.3,73,131,7.2,24506
Geely,Azkarra,2019,False,1.3,72,214,6.6,33599
Seat,Leon,2017,False,1.5,376,180,6.6,20101
Kia,Sorento,2020,False,2.4,137,111,7.3,21181
Peugeot,5008,2022,False,1.7,266,301,6.5,27088
Awdi,R8,2024,False,4.2,575,386,3.0,382256
Volkswagon,Jetta,2024,False,1.4,344,284,6.2,17263
Chery,QQ,2022,False,1.9,193,144,6.8,23054
Lexas,LS,2015,False,2.8,388,224,8.8,76216
Peugeot,5008,2022,False,3.4,153,215,7.4,28457
Awdi,A8,2016,False,4.2,421,368,3.7,150277
Toyoto,RAV4,2023,False,1.6,291,158,8.0,27912
Porche,Cayman,2021,False,6.3,742,576,5.4,352007
Dacia,Duster,2015,False,2.0,199,197,7.4,30329
Fiat,Punto,2016,False,1.2,149,189,7.3,31727
Citroen,C5,2020,False,3.5,293,241,7.4,78372
McLarren,570S,2022,False,3.5,536,453,3.8,265926
Perodua,Aruz,2024,False,1.1,134,123,8.4,29596
Chevrolett,Corvette,2016,False,3.6,274,287,6.8,54114
Lada,Niva,2017,False,1.3,152,123,11.6,20563
Acurra,ILX,2018,False,3.5,205,212,7.0,20800
MG,Marvel R,2024,True,0.0,344,1009,4.5,195126
Hondda,Civic,2017,False,2.8,383,152,5.8,28676
Mazada,CX-9,2023,False,3.0,260,281,6.6,50063
Dacia,Duster,2024,False,2.1,77,115,9.7,28095
Fiat,Panda,2023,False,1.0,192,128,6.7,23033
Geely,Atlas,2024,False,2.4,116,160,10.7,22318
Renault,Kadjar,2018,False,2.9,324,328,8.3,45603
Dacia,Logan,2024,False,1.4,128,114,10.6,23812
Ferarri,Roma,2015,False,6.0,736,385,3.2,346548
Fourd,Escape,2018,False,3.0,233,291,7.8,54690
Nisann,Sentra,2020,False,3.5,184,348,8.9,61445
BYD,Han,2020,False,2.0,335,325,8.1,65705
Skoda,Karoq,2020,False,2.5,214,221,6.8,60620
Mitsubishi,Mirage,2024,False,2.1,83,152,7.3,17116
BWM,i4,2020,True,0.0,543,815,5.5,48727
Nisann,Sentra,2021,False,2.3,290,162,5.3,73928
Perodua,Alza,2017,False,1.0,159,197,6.2,33622
Chevrolett,Silverado,2017,False,3.3,288,224,8.5,40819
Suburu,Ascent,2021,False,2.4,331,278,8.9,17907
Suburu,Impreza,2019,False,1.3,262,251,7.1,33637
Citroen,C4,2023,False,1.7,357,206,4.2,73363
Mazada,MX-5 Miata,2019,False,1.8,345,284,6.6,19001
Volkswagon,Atlas,2023,False,2.6,128,159,4.9,44666
BYD,Atto 3,2019,True,0.0,381,791,3.2,76435
Geely,Coolray,2024,False,2.2,152,181,10.9,34192
Geely,Okavango,2023,False,2.1,196,177,9.3,29748
Skoda,Karoq,2023,False,3.6,352,300,5.1,17860
Porche,Cayman,2021,False,5.9,535,509,5.4,358581
Seat,Leon,2020,False,2.7,356,185,5.5,52862
Chery,Tiggo,2024,False,2.4,90,135,7.3,24776
Citroen,C4,2022,False,3.0,262,290,7.1,19083
Mazada,RX-8,2018,False,3.6,277,341,4.3,52056
Peugeot,508,2015,False,1.8,143,289,7.1,58866
Mitsubishi,Lancer,2019,False,2.3,139,184,10.4,12241
Lexas,NX,2020,False,2.2,254,288,7.5,47673
Hondda,Accord,2020,False,2.7,265,277,7.2,23809
Mercedez,AMG GT,2018,False,6.0,713,551,4.5,275184
Hondda,Accord,2021,False,1.9,194,326,4.2,30848
Skoda,Karoq,2017,False,1.4,395,213,5.9,58746
Suburu,WRX,2024,False,1.6,239,240,8.4,37347
Fiat,Punto,2022,False,1.3,196,196,10.3,29153
Lada,Largus,2015,False,1.6,76,153,10.1,10402
Kia,Forte,2018,False,1.3,123,183,8.0,18268
BWM,i4,2018,True,0.0,713,663,5.7,45300
Awdi,RS6,2019,False,4.0,627,419,4.0,262810
Great Wall,Ora Good Cat,2024,False,3.2,307,197,8.2,33077
BYD,Atto 3,2018,True,0.0,879,539,4.0,167084
Acurra,TSX,2019,False,2.4,211,300,4.6,62451
Porche,Cayenne,2015,False,4.8,596,382,4.2,83690
Seat,Tarraco,2022,False,3.6,165,161,4.3,38241
Nisann,370Z,2016,False,1.8,166,222,4.2,53498
Proton,Persona,2016,False,2.1,136,212,9.6,27282
Volkswagon,Passat,2021,False,1.6,162,291,8.3,27614
Skoda,Fabia,2022,False,3.0,180,299,6.8,70829
Porche,Cayman,2019,False,2.4,360,347,2.8,164757
Skoda,Kodiaq,2015,False,1.5,163,250,8.1,51707
Suzuki,Baleno,2018,False,1.7,110,160,11.2,30836
Suzuki,Ignis,2020,False,1.9,74,102,10.7,16242
Toyoto,RAV4,2016,False,1.7,283,336,8.6,30415
Peugeot,5008,2019,False,3.8,158,347,6.9,65078
Lada,XRAY,2019,False,1.5,183,213,11.1,33941
Fourd,F-150,2020,False,3.5,328,261,8.7,73128
Nisann,370Z,2017,False,2.3,324,243,5.0,56059
Chery,Exeed,2016,False,2.0,98,142,8.1,20519
Ferarri,812 Superfast,2021,False,4.5,561,591,4.5,124788
Toyoto,Supra,2024,False,1.0,241,245,4.5,63674
Chevrolett,Bolt,2021,True,0.0,431,676,4.1,171522
Mercedez,E63 AMG,2023,False,6.2,609,470,2.5,160682
Kia,Forte,2021,False,1.3,77,134,10.1,21854
MG,Cyberster,2015,False,3.5,181,216,6.4,70501
Infiniti,QX60,2020,False,1.2,249,216,7.6,27782
SsangYong,Korando,2016,False,2.3,322,333,8.7,70724
Seat,Arona,2018,False,3.9,344,318,6.0,66481
Peugeot,3008,2016,False,1.5,393,152,8.5,43621
Ferarri,812 Superfast,2021,False,2.1,658,446,2.5,239871
Nisann,Sentra,2016,False,3.9,231,157,6.3,53289
BWM,M5,2023,False,2.1,333,470,3.9,269013
SsangYong,Musso,2015,False,1.5,259,164,8.8,51487
Toyoto,Highlander,2018,False,1.5,129,154,8.2,61250
Mazada,Mazda3,2017,False,2.2,385,290,6.5,34679
Mitsubishi,Galant,2021,False,1.1,175,155,9.2,20080
BWM,540i,2020,False,3.0,317,591,4.6,140678
Kia,Forte,2017,False,1.8,93,93,8.9,12818
Mitsubishi,Eclipse Cross,2022,False,1.5,120,101,6.4,32173
Proton,X70,2016,False,2.2,189,132,9.2,34852
Suburu,Ascent,2018,False,2.4,164,162,7.6,38256
Porche,Cayman,2015,False,2.1,780,356,4.3,349922
Proton,Persona,2015,False,1.6,140,122,10.6,28800
MG,Marvel R,2021,True,0.0,777,530,2.3,139619
Fiat,Tipo,2016,False,1.4,140,198,8.8,9498
Volkswagon,Passat,2015,False,2.0,142,254,4.3,37102
Citroen,C5,2021,False,4.0,367,229,4.8,52620
Hondda,NSX,2019,False,1.2,161,201,4.2,66307
Suburu,Outback,2019,False,3.3,347,162,6.1,40643
Geely,Atlas,2024,False,1.2,143,175,11.4,25665
Porche,911,2018,False,2.5,685,583,3.6,168499
BYD,Han,2023,False,3.8,187,284,8.9,53818
McLarren,720S,2020,False,4.6,385,522,3.4,226051
Lamborgini,Murcielago,2024,False,2.2,663,582,3.2,304755
BYD,Seal,2021,True,0.0,975,858,4.6,105206
Kia,Soul,2021,False,1.4,87,131,11.0,15550
Volkswagon,ID.4,2016,True,0.0,813,1040,2.0,84088
Ferarri,812 Superfast,2020,False,3.8,307,505,3.9,132213
BWM,X5,2023,False,4.0,403,417,4.2,81822
McLarren,GT,2021,False,4.3,305,341,2.6,225285
